ticker_tv,ticker_yf,exchange,market_cap,price,sector,industry,technical_local,tech_score,local_label,tv_reco,tv_symbol_used,tv_exchange_used,bc_label,bc_score,final_signal,analyst_bucket,analyst_mean,analyst_votes,inv_d_label,inv_w_label,inv_m_label,inv_d_vote,inv_w_vote,inv_m_vote,rank_score
DTE,DTE,NYQ,28126099260.31494,135.49000549316406,Utilities,Multi-Utilities,Neutral,0,NEUTRAL,,,,,,NEUTRAL,Buy,2.1875,12.0,,,,,,,1.08
CLF,CLF,NYQ,5179456865.857819,10.470000267028809,Materials,Steel,Neutral,1,NEUTRAL,,,,,,NEUTRAL,Buy,2.41667,11.0,,,,,,,1.04
AA,AA,NYQ,8054846056.90918,31.110000610351562,Materials,Aluminum,Neutral,1,NEUTRAL,,,,,,NEUTRAL,Buy,2.08333,11.0,,,,,,,1.04
SNX,SNX,NYQ,12204307173.965332,147.99000549316406,Information Technology,Technology Distributors,Neutral,1,NEUTRAL,,,,,,NEUTRAL,Buy,1.63636,11.0,,,,,,,1.04
TSN,TSN,NYQ,20047582156.3396,56.349998474121094,Consumer Staples,Packaged Foods & Meats,Neutral,1,NEUTRAL,,,,,,NEUTRAL,Buy,2.46154,11.0,,,,,,,1.04
HUBB,HUBB,NYQ,22786431351.31836,428.79998779296875,Industrials,Industrial Machinery & Supplies & Components,Neutral,-1,NEUTRAL,,,,,,NEUTRAL,Buy,2.21429,11.0,,,,,,,1.04
MTD,MTD,NYQ,26131890897.094727,1268.5999755859375,Health Care,Life Sciences Tools & Services,Neutral,-1,NEUTRAL,,,,,,NEUTRAL,Buy,2.30769,11.0,,,,,,,1.04
CBRE,CBRE,NYQ,47349766926.82031,159.1300048828125,Real Estate,Real Estate Services,Neutral,0,NEUTRAL,,,,,,NEUTRAL,Buy,1.83333,11.0,,,,,,,1.04
MP,MP,NYQ,11686696641.677856,65.98999786376953,Materials,Diversified Metals & Mining,Neutral,-1,NEUTRAL,,,,,,NEUTRAL,Buy,1.6,10.0,,,,,,,1.0
RKLB,RKLB,NCM,20999436952.876953,43.529998779296875,Industrials,Aerospace & Defense,Neutral,1,NEUTRAL,,,,,,NEUTRAL,Buy,1.84615,10.0,,,,,,,1.0
RBA,RBA,NYQ,21535310180.44165,114.70999908447266,Industrials,Specialty Business Services,Neutral,1,NEUTRAL,,,,,,NEUTRAL,Buy,2.0,10.0,,,,,,,1.0
KEYS,KEYS,NYQ,28411235178.710938,165.32000732421875,Information Technology,Electronic Equipment & Instruments,Neutral,1,NEUTRAL,,,,,,NEUTRAL,Buy,1.63636,10.0,,,,,,,1.0
POST,POST,NYQ,6027358246.268463,110.95999908447266,Consumer Staples,Packaged Foods & Meats,Neutral,1,NEUTRAL,,,,,,NEUTRAL,Buy,1.9,9.0,,,,,,,0.96
SSNC,SSNC,NMS,21293628888.722656,87.19000244140625,Information Technology,Software - Application,Neutral,-1,NEUTRAL,,,,,,NEUTRAL,Buy,1.7,9.0,,,,,,,0.96
IPG,IPG,NYQ,9691397601.313477,26.459999084472656,Communication Services,Advertising,Neutral,0,NEUTRAL,,,,,,NEUTRAL,Buy,2.22222,8.0,,,,,,,0.9199999999999999
STE,STE,NYQ,23880031537.252808,242.4600067138672,Health Care,Health Care Equipment,Neutral,-1,NEUTRAL,,,,,,NEUTRAL,Buy,2.125,8.0,,,,,,,0.9199999999999999
CPRT,CPRT,NMS,46528959287.20093,48.119998931884766,Industrials,Diversified Support Services,Neutral,1,NEUTRAL,,,,,,NEUTRAL,Buy,2.36364,8.0,,,,,,,0.9199999999999999
MIDD,MIDD,NMS,6874560705.065918,135.63999938964844,Industrials,Industrial Machinery & Supplies & Components,Neutral,-1,NEUTRAL,,,,,,NEUTRAL,Buy,2.11111,7.0,,,,,,,0.88
IDA,IDA,NYQ,6738442909.531403,124.70999908447266,Utilities,Electric Utilities,Neutral,-1,NEUTRAL,,,,,,NEUTRAL,Buy,1.66667,6.0,,,,,,,0.84
BIO,BIO,NYQ,7629752856.665039,288.04998779296875,Health Care,Life Sciences Tools & Services,Neutral,0,NEUTRAL,,,,,,NEUTRAL,Buy,2.16667,6.0,,,,,,,0.84
SF,SF,NYQ,11593570434.7229,113.47000122070312,Financials,Investment Banking & Brokerage,Neutral,1,NEUTRAL,,,,,,NEUTRAL,Buy,2.16667,6.0,,,,,,,0.84
CINF,CINF,NMS,24008407089.11133,153.52999877929688,Financials,Property & Casualty Insurance,Neutral,1,NEUTRAL,,,,,,NEUTRAL,Buy,2.125,6.0,,,,,,,0.84
ADTN,ADTN,NMS,742884394.6237564,9.279999732971191,Technology,Communication Equipment,Neutral,1,NEUTRAL,,,,,,NEUTRAL,Buy,1.875,5.0,,,,,,,0.8
SRPT,SRPT,NMS,1983534479.8583984,18.950000762939453,Health Care,Biotechnology,Neutral,-1,NEUTRAL,,,,,,NEUTRAL,Hold,2.89286,25.0,,,,,,,0.8
RARE,RARE,NMS,3040523906.474304,31.549999237060547,Health Care,Biotechnology,Neutral,0,NEUTRAL,,,,,,NEUTRAL,,,20.0,,,,,,,0.8
ADT,ADT,NYQ,7110102540.647217,8.670000076293945,Consumer Discretionary,Security & Protection Services,Neutral,1,NEUTRAL,,,,,,NEUTRAL,Buy,2.2,5.0,,,,,,,0.8
RRC,RRC,NYQ,8181860761.349365,34.349998474121094,Energy,Oil & Gas Exploration & Production,Neutral,1,NEUTRAL,,,,,,NEUTRAL,Hold,2.5,24.0,,,,,,,0.8
LUV,LUV,NYQ,16979329001.64795,32.33000183105469,Industrials,Passenger Airlines,Neutral,1,NEUTRAL,,,,,,NEUTRAL,Hold,2.95455,20.0,,,,,,,0.8
ZBH,ZBH,NYQ,20808004021.362305,105.04000091552734,Health Care,Health Care Equipment,Neutral,0,NEUTRAL,,,,,,NEUTRAL,Hold,2.5,24.0,,,,,,,0.8
GIS,GIS,NYQ,26600629296.0,49.75,Consumer Staples,Packaged Foods & Meats,Neutral,1,NEUTRAL,,,,,,NEUTRAL,Hold,2.90476,20.0,,,,,,,0.8
WBD,WBD,NMS,29511179923.92627,11.920000076293945,Communication Services,Broadcasting,Neutral,-1,NEUTRAL,,,,,,NEUTRAL,,,21.0,,,,,,,0.8
EBAY,EBAY,NMS,41203121673.583984,90.16000366210938,Consumer Discretionary,Broadline Retail,Neutral,1,NEUTRAL,,,,,,NEUTRAL,Hold,2.71875,27.0,,,,,,,0.8
TXN,TXN,NMS,177954486071.79883,195.74000549316406,Information Technology,Semiconductors,Neutral,-1,NEUTRAL,,,,,,NEUTRAL,,,33.0,,,,,,,0.8
APPF,APPF,NGM,9905825676.361084,276.2900085449219,Information Technology,Application Software,Neutral,1,NEUTRAL,,,,,,NEUTRAL,Buy,2.0,4.0,,,,,,,0.76
SWKS,SWKS,NMS,10918363317.626953,73.55999755859375,Information Technology,Semiconductors,Neutral,-1,NEUTRAL,,,,,,NEUTRAL,,,19.0,,,,,,,0.76
GTM,GTM,NMS,11432636424.286377,10.380000114440918,Communication Services,Software - Application,Neutral,1,NEUTRAL,,,,,,NEUTRAL,,,19.0,,,,,,,0.76
COHR,COHR,NYQ,13784067832.43164,88.47000122070312,Information Technology,Electronic Components,Neutral,0,NEUTRAL,,,,,,NEUTRAL,,,19.0,,,,,,,0.76
FNF,FNF,NYQ,16219145974.365234,59.689998626708984,Financials,Insurance - Specialty,Neutral,0,NEUTRAL,,,,,,NEUTRAL,Buy,1.75,4.0,,,,,,,0.76
CHD,CHD,NYQ,22723846476.385742,93.27999877929688,Consumer Staples,Household Products,Neutral,1,NEUTRAL,,,,,,NEUTRAL,,,19.0,,,,,,,0.76
O,O,NYQ,52984032470.36011,57.95000076293945,Real Estate,Retail REITs,Neutral,1,NEUTRAL,,,,,,NEUTRAL,Hold,2.52174,19.0,,,,,,,0.76
SCHW,SCHW,NYQ,174660467536.8047,96.22000122070312,Financials,Investment Banking & Brokerage,Neutral,-1,NEUTRAL,,,,,,NEUTRAL,,,19.0,,,,,,,0.76
VMI,VMI,NYQ,7249753833.66394,367.2900085449219,Industrials,Industrial Machinery & Supplies & Components,Neutral,-1,NEUTRAL,,,,,,NEUTRAL,Buy,2.0,3.0,,,,,,,0.72
CAG,CAG,NYQ,9190925472.41455,19.200000762939453,Consumer Staples,Packaged Foods & Meats,Neutral,1,NEUTRAL,,,,,,NEUTRAL,Hold,3.0,18.0,,,,,,,0.72
NDAQ,NDAQ,NMS,53804755973.96826,93.7699966430664,Financials,Financial Exchanges & Data,Neutral,-1,NEUTRAL,,,,,,NEUTRAL,,,18.0,,,,,,,0.72
LMT,LMT,NYQ,104839788737.53711,449.05999755859375,Industrials,Aerospace & Defense,Neutral,0,NEUTRAL,,,,,,NEUTRAL,Hold,2.55,18.0,,,,,,,0.72
RNG,RNG,NYQ,2738916796.0,30.25,Information Technology,Software - Application,Neutral,0,NEUTRAL,,,,,,NEUTRAL,,,17.0,,,,,,,0.68
NNN,NNN,NYQ,8028898229.553223,42.529998779296875,Real Estate,Retail REITs,Neutral,1,NEUTRAL,,,,,,NEUTRAL,Hold,2.94444,17.0,,,,,,,0.68
CLX,CLX,NYQ,15032999637.908936,122.91000366210938,Consumer Staples,Household Products,Neutral,1,NEUTRAL,,,,,,NEUTRAL,Hold,3.15789,17.0,,,,,,,0.68
CMI,CMI,NYQ,54501754111.61719,392.1300048828125,Industrials,Industrial Machinery & Supplies & Components,Neutral,0,NEUTRAL,,,,,,NEUTRAL,Hold,2.52381,17.0,,,,,,,0.68
ITW,ITW,NYQ,76154375000.0,261.25,Industrials,Industrial Machinery & Supplies & Components,Neutral,-1,NEUTRAL,,,,,,NEUTRAL,Hold,3.26316,17.0,,,,,,,0.68
CNC,CNC,NYQ,15161692350.15149,30.059999465942383,Health Care,Managed Health Care,Neutral,1,NEUTRAL,,,,,,NEUTRAL,Hold,2.61111,16.0,,,,,,,0.64
YETI,YETI,NYQ,2836348915.274048,34.91999816894531,Consumer Discretionary,Leisure Products,Neutral,-1,NEUTRAL,,,,,,NEUTRAL,,,15.0,,,,,,,0.6
NSA,NSA,NYQ,4741387720.497925,32.22999954223633,Real Estate,REIT - Industrial,Neutral,0,NEUTRAL,,,,,,NEUTRAL,Sell,3.5,15.0,,,,,,,0.6
TXT,TXT,NYQ,14202937318.561523,79.69999694824219,Industrials,Aerospace & Defense,Neutral,1,NEUTRAL,,,,,,NEUTRAL,,,15.0,,,,,,,0.6
EXPD,EXPD,NYQ,16340568770.290771,120.4000015258789,Industrials,Air Freight & Logistics,Neutral,1,NEUTRAL,,,,,,NEUTRAL,Sell,3.64706,15.0,,,,,,,0.6
CBOE,CBOE,BTS,24621532283.02002,235.41000366210938,Financials,Financial Exchanges & Data,Neutral,0,NEUTRAL,,,,,,NEUTRAL,Hold,3.0,15.0,,,,,,,0.6
ST,ST,NYQ,4634233190.114502,31.81999969482422,Industrials,Scientific & Technical Instruments,Neutral,1,NEUTRAL,,,,,,NEUTRAL,,,14.0,,,,,,,0.56
MOH,MOH,NYQ,9595567636.108398,177.0399932861328,Health Care,Managed Health Care,Neutral,-1,NEUTRAL,,,,,,NEUTRAL,Hold,2.5625,14.0,,,,,,,0.56
FCNCA,FCNCA,NMS,25373278773.620605,1986.1199951171875,Financials,Banks - Regional,Neutral,1,NEUTRAL,,,,,,NEUTRAL,,,14.0,,,,,,,0.56
STT,STT,NYQ,32057535904.0,113.0,Financials,Asset Management & Custody Banks,Neutral,1,NEUTRAL,,,,,,NEUTRAL,,,14.0,,,,,,,0.56
LEN,LEN,NYQ,34541421911.71265,134.0800018310547,Consumer Discretionary,Homebuilding,Neutral,0,NEUTRAL,,,,,,NEUTRAL,Hold,2.57895,14.0,,,,,,,0.56
ED,ED,NYQ,35289797649.68872,97.8499984741211,Utilities,Electric Utilities,Neutral,0,NEUTRAL,,,,,,NEUTRAL,Hold,3.1875,14.0,,,,,,,0.56
PRU,PRU,NYQ,37809237456.84448,107.43000030517578,Financials,Life & Health Insurance,Neutral,1,NEUTRAL,,,,,,NEUTRAL,,,14.0,,,,,,,0.56
EXC,EXC,NMS,43813367972.86572,43.380001068115234,Utilities,Multi-Utilities,Neutral,0,NEUTRAL,,,,,,NEUTRAL,Hold,2.625,14.0,,,,,,,0.56
HUN,HUN,NYQ,1913008492.604004,10.819999694824219,Materials,Chemicals,Neutral,-1,NEUTRAL,,,,,,NEUTRAL,,,13.0,,,,,,,0.52
IAC,IAC,NMS,2908908345.2261963,36.290000915527344,Communication Services,Internet Content & Information,Neutral,1,NEUTRAL,,,,,,NEUTRAL,,,13.0,,,,,,,0.52
MKSI,MKSI,NMS,6732018016.532898,100.23999786376953,Information Technology,Semiconductor Materials & Equipment,Neutral,-1,NEUTRAL,,,,,,NEUTRAL,,,13.0,,,,,,,0.52
CFR,CFR,NYQ,8283812055.477905,128.77999877929688,Financials,Regional Banks,Neutral,1,NEUTRAL,,,,,,NEUTRAL,,,13.0,,,,,,,0.52
LDOS,LDOS,NYQ,22799660731.36902,177.7100067138672,Industrials,Diversified Support Services,Neutral,0,NEUTRAL,,,,,,NEUTRAL,,,13.0,,,,,,,0.52
WEC,WEC,NYQ,34404254833.30859,106.88999938964844,Utilities,Electric Utilities,Neutral,1,NEUTRAL,,,,,,NEUTRAL,Hold,2.66667,13.0,,,,,,,0.52
MPWR,MPWR,NMS,40709993447.90039,827.5599975585938,Information Technology,Semiconductors,Neutral,-1,NEUTRAL,,,,,,NEUTRAL,,,13.0,,,,,,,0.52
GWW,GWW,NYQ,48728574960.88867,1018.739990234375,Industrials,Industrial Machinery & Supplies & Components,Neutral,0,NEUTRAL,,,,,,NEUTRAL,Hold,2.84211,13.0,,,,,,,0.52
AFL,AFL,NYQ,57087860651.397705,106.73999786376953,Financials,Life & Health Insurance,Neutral,0,NEUTRAL,,,,,,NEUTRAL,,,13.0,,,,,,,0.52
ARES,ARES,NYQ,57768335547.43359,176.82000732421875,Financials,Asset Management,Neutral,0,NEUTRAL,,,,,,NEUTRAL,,,13.0,,,,,,,0.52
VVV,VVV,NYQ,4876131477.584839,38.36000061035156,Materials,Commodity Chemicals,Neutral,-1,NEUTRAL,,,,,,NEUTRAL,,,12.0,,,,,,,0.48
CCCS,CCCS,NMS,6343223317.179565,9.739999771118164,Information Technology,Software - Application,Neutral,1,NEUTRAL,,,,,,NEUTRAL,,,12.0,,,,,,,0.48
HAS,HAS,NMS,11082613186.577148,79.02999877929688,Consumer Discretionary,Leisure Products,Neutral,-1,NEUTRAL,,,,,,NEUTRAL,,,12.0,,,,,,,0.48
BLD,BLD,NYQ,11750199726.159668,417.5799865722656,Consumer Discretionary,Engineering & Construction,Neutral,-1,NEUTRAL,,,,,,NEUTRAL,,,12.0,,,,,,,0.48
PFG,PFG,NMS,17861538307.9834,80.18000030517578,Financials,Life & Health Insurance,Neutral,0,NEUTRAL,,,,,,NEUTRAL,,,12.0,,,,,,,0.48
TROW,TROW,NMS,23151370996.425293,105.37000274658203,Financials,Asset Management & Custody Banks,Neutral,-1,NEUTRAL,,,,,,NEUTRAL,,,12.0,,,,,,,0.48
RKT,RKT,NYQ,37739136286.87842,17.8799991607666,Financials,Mortgage Finance,Neutral,-1,NEUTRAL,,,,,,NEUTRAL,Hold,2.76923,12.0,,,,,,,0.48
MTN,MTN,NYQ,5913918759.887695,159.17999267578125,Consumer Discretionary,Resorts & Casinos,Neutral,-1,NEUTRAL,,,,,,NEUTRAL,,,11.0,,,,,,,0.44
ELAN,ELAN,NYQ,8619723367.119507,17.350000381469727,Health Care,Drug Manufacturers - Specialty & Generic,Neutral,0,NEUTRAL,,,,,,NEUTRAL,,,11.0,,,,,,,0.44
CPAY,CPAY,NYQ,22552120583.203125,319.3699951171875,Financials,Transaction & Payment Processing Services,Neutral,-1,NEUTRAL,,,,,,NEUTRAL,,,11.0,,,,,,,0.44
ROL,ROL,NYQ,27285231630.249023,56.29999923706055,Industrials,Environmental & Facilities Services,Neutral,0,NEUTRAL,,,,,,NEUTRAL,,,11.0,,,,,,,0.44
IDXX,IDXX,NMS,50718983077.41992,633.9500122070312,Health Care,Health Care Equipment,Neutral,-1,NEUTRAL,,,,,,NEUTRAL,,,11.0,,,,,,,0.44
EPR,EPR,NYQ,4064626556.1447144,53.400001525878906,Real Estate,Other Specialized REITs,Neutral,0,NEUTRAL,,,,,,NEUTRAL,Hold,2.69231,10.0,,,,,,,0.4
ESI,ESI,NYQ,6071834806.186951,25.1299991607666,Materials,Specialty Chemicals,Neutral,1,NEUTRAL,,,,,,NEUTRAL,,,10.0,,,,,,,0.4
FLS,FLS,NYQ,6994221300.132751,53.47999954223633,Industrials,Industrial Machinery & Supplies & Components,Neutral,1,NEUTRAL,,,,,,NEUTRAL,,,10.0,,,,,,,0.4
PSN,PSN,NYQ,8402551952.590942,78.68000030517578,Industrials,Aerospace & Defense,Neutral,-1,NEUTRAL,,,,,,NEUTRAL,,,10.0,,,,,,,0.4
EVRG,EVRG,NMS,16430765880.644531,71.38999938964844,Utilities,Electric Utilities,Neutral,-1,NEUTRAL,,,,,,NEUTRAL,,,10.0,,,,,,,0.4
RHI,RHI,NYQ,3779604005.241394,37.150001525878906,Industrials,Human Resource & Employment Services,Neutral,-1,NEUTRAL,,,,,,NEUTRAL,Hold,3.18182,9.0,,,,,,,0.36
WEX,WEX,NYQ,5727962968.260193,167.1699981689453,Financials,Transaction & Payment Processing Services,Neutral,-1,NEUTRAL,,,,,,NEUTRAL,Hold,2.61538,9.0,,,,,,,0.36
SARO,SARO,NYQ,8927004905.66626,26.690000534057617,Industrials,Aerospace & Defense,Neutral,0,NEUTRAL,,,,,,NEUTRAL,,,9.0,,,,,,,0.36
KNSL,KNSL,NYQ,10608481433.218384,452.1000061035156,Financials,Insurance - Property & Casualty,Neutral,1,NEUTRAL,,,,,,NEUTRAL,,,9.0,,,,,,,0.36
DXC,DXC,NYQ,2595485616.0,14.5,Information Technology,IT Consulting & Other Services,Neutral,0,NEUTRAL,,,,,,NEUTRAL,Hold,3.33333,8.0,,,,,,,0.32
WHR,WHR,NYQ,5000312972.827148,89.45999908447266,Consumer Discretionary,Household Appliances,Neutral,-1,NEUTRAL,,,,,,NEUTRAL,,,8.0,,,,,,,0.32
NYT,NYT,NYQ,9578642538.770508,58.83000183105469,Communication Services,Publishing,Neutral,-1,NEUTRAL,,,,,,NEUTRAL,,,8.0,,,,,,,0.32
UWMC,UWMC,NYQ,9868602192.630371,5.679999828338623,Financials,Mortgage Finance,Neutral,0,NEUTRAL,,,,,,NEUTRAL,,,8.0,,,,,,,0.32
HAYW,HAYW,NYQ,3371961135.4138794,15.5600004196167,Industrials,Electrical Equipment & Parts,Neutral,-1,NEUTRAL,,,,,,NEUTRAL,,,7.0,,,,,,,0.28
AM,AM,NYQ,8544420894.878906,17.860000610351562,Energy,Oil & Gas Midstream,Neutral,1,NEUTRAL,,,,,,NEUTRAL,Hold,3.375,7.0,,,,,,,0.28
PRI,PRI,NYQ,8720385825.540161,269.2200012207031,Financials,Life & Health Insurance,Neutral,0,NEUTRAL,,,,,,NEUTRAL,Hold,2.55556,7.0,,,,,,,0.28
PPC,PPC,NMS,10338045896.90039,43.52000045776367,Consumer Staples,Packaged Foods & Meats,Neutral,0,NEUTRAL,,,,,,NEUTRAL,Hold,2.77778,7.0,,,,,,,0.28
VTRS,VTRS,NMS,12299928215.972046,10.550000190734863,Health Care,Pharmaceuticals,Neutral,0,NEUTRAL,,,,,,NEUTRAL,Hold,2.55556,7.0,,,,,,,0.28
RS,RS,NYQ,15243699847.39685,289.8399963378906,Materials,Steel,Neutral,0,NEUTRAL,,,,,,NEUTRAL,,,7.0,,,,,,,0.28
CXT,CXT,NYQ,3488155650.0,60.75,Industrials,Industrial Machinery & Supplies & Components,Neutral,1,NEUTRAL,,,,,,NEUTRAL,,,6.0,,,,,,,0.24
INGR,INGR,NYQ,8242746961.070251,127.83000183105469,Consumer Staples,Agricultural Products & Services,Neutral,-1,NEUTRAL,,,,,,NEUTRAL,,,6.0,,,,,,,0.24
AIZ,AIZ,NYQ,10843177457.202148,214.88999938964844,Financials,Multi-line Insurance,Neutral,0,NEUTRAL,,,,,,NEUTRAL,,,6.0,,,,,,,0.24
Z,Z,NMS,20067639168.0,83.5,Real Estate,Internet Content & Information,Neutral,-1,NEUTRAL,,,,,,NEUTRAL,,,6.0,,,,,,,0.24
FWONA,FWONA,NMS,24765863665.24951,90.18000030517578,Communication Services,Entertainment,Neutral,1,NEUTRAL,,,,,,NEUTRAL,,,6.0,,,,,,,0.24
KMPR,KMPR,NYQ,3384346545.8358765,53.939998626708984,Financials,Multi-line Insurance,Neutral,1,NEUTRAL,,,,,,NEUTRAL,,,5.0,,,,,,,0.2
LAZ,LAZ,NYQ,5188713584.375763,54.9900016784668,Financials,Capital Markets,Neutral,1,NEUTRAL,,,,,,NEUTRAL,Hold,2.71429,5.0,,,,,,,0.2
HLI,HLI,NYQ,13459046343.255615,191.4199981689453,Financials,Capital Markets,Neutral,-1,NEUTRAL,,,,,,NEUTRAL,Hold,2.71429,5.0,,,,,,,0.2
MKL,MKL,NYQ,24677472712.890625,1950.47998046875,Financials,Insurance - Property & Casualty,Neutral,1,NEUTRAL,,,,,,NEUTRAL,Hold,3.16667,5.0,,,,,,,0.2
SSD,SSD,NYQ,7884272329.858398,187.66000366210938,Industrials,Building Products,Neutral,-1,NEUTRAL,,,,,,NEUTRAL,,,3.0,,,,,,,0.12
GME,GME,NYQ,10235047304.580688,22.8799991607666,Consumer Discretionary,Computer & Electronics Retail,Neutral,1,NEUTRAL,,,,,,NEUTRAL,,,1.0,,,,,,,0.04
CNA,CNA,NYQ,13240930913.037598,48.91999816894531,Financials,Insurance - Property & Casualty,Neutral,0,NEUTRAL,,,,,,NEUTRAL,,,1.0,,,,,,,0.04
KMX,KMX,,9035834982.60498,60.209999084472656,Consumer Discretionary,Automotive Retail,Neutral,-1,NEUTRAL,,,,,,NEUTRAL,,,,,,,,,,0.0
COKE,COKE,NMS,10092707704.260254,117.19000244140625,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,Neutral,1,NEUTRAL,,,,,,NEUTRAL,,,,,,,,,,0.0
TPL,TPL,NYQ,20906489155.029297,909.47998046875,Energy,Oil & Gas Exploration & Production,Neutral,-1,NEUTRAL,,,,,,NEUTRAL,,,,,,,,,,0.0
LEN.B,LEN-B,NYQ,34541422230.06445,128.14999389648438,Consumer Discretionary,Homebuilding,Neutral,0,NEUTRAL,,,,,,NEUTRAL,,,,,,,,,,0.0
